,time,drink,amount
44120,31-12-2020 11:29,Valencia Cocktail,5.5
44121,28-12-2020 13:30,Clover Club,4.99
44122,27-12-2020 17:02,Dry Rob Roy,5.5
44123,29-12-2020 14:30,Affair,8
44124,27-12-2020 14:02,Imperial Cocktail,4.99
44125,29-12-2020 00:09,City Slicker,4
44126,28-12-2020 13:42,Old Fashioned,5.5
44127,30-12-2020 00:32,Cosmopolitan,2.99
44128,27-12-2020 16:19,After sex,7.5
44129,29-12-2020 14:00,Radioactive Long Island Iced Tea,7.5
44130,31-12-2020 01:44,Imperial Cocktail,4.99
44131,31-12-2020 16:02,Zimadori Zinger,12
44132,30-12-2020 02:59,Grass Skirt,2.99
44133,28-12-2020 09:42,Pysch Vitamin Light,6.5
44134,28-12-2020 16:25,Dirty Martini,2.99
44135,26-12-2020 02:58,Van Vleet,4.2
44136,29-12-2020 14:57,Jewel Of The Nile,6.5
44137,27-12-2020 19:59,Citrus Coke,5.15
44138,27-12-2020 02:00,Owen's Grandmother's Revenge,8
44139,29-12-2020 11:37,Fahrenheit 5000,2.99
44140,25-12-2020 23:57,Imperial Cocktail,4.99
44141,26-12-2020 11:48,Hawaiian Cocktail,6.5
44142,26-12-2020 06:00,Sol Y Sombra,5.15
44143,30-12-2020 03:16,Jack Rose Cocktail,5.5
44144,31-12-2020 08:33,Coffee-Vodka,2.99
44145,26-12-2020 05:01,Cream Soda,5.15
44146,27-12-2020 15:27,Pink Panty Pulldowns,2.99
44147,26-12-2020 05:53,Irish Spring,5.15
44148,30-12-2020 05:15,Affair,8
44149,28-12-2020 06:04,Kiwi Papaya Smoothie,5.15
44150,27-12-2020 14:15,Bramble,4.2
44151,31-12-2020 01:23,Victory Collins,7.5
44152,30-12-2020 03:39,Casino Royale,11
44153,31-12-2020 15:12,Margarita,7.5
44154,28-12-2020 16:08,Shark Attack,6.5
44155,30-12-2020 08:39,Irish Curdling Cow,2.99
44156,28-12-2020 19:15,H.D.,7.5
44157,26-12-2020 06:31,Mocha-Berry,8
44158,29-12-2020 02:20,Casino Royale,11
44159,29-12-2020 01:12,Death in the Afternoon,4
44160,27-12-2020 20:05,Gimlet,4.2
44161,28-12-2020 11:18,Hawaiian Cocktail,6.5
44162,27-12-2020 07:23,Hawaiian Cocktail,6.5
44163,31-12-2020 19:55,Grim Reaper,4
44164,28-12-2020 11:17,Big Red,8
44165,31-12-2020 08:32,Gin Rickey,4
44166,27-12-2020 01:45,Affinity,2.99
44167,30-12-2020 14:34,Espresso Martini,11
44168,28-12-2020 18:39,After sex,7.5
44169,30-12-2020 09:34,Sidecar,11
44170,26-12-2020 22:03,Sweet Tooth,2.99
44171,28-12-2020 03:28,Limona Corona,4.2
44172,28-12-2020 13:52,Shot-gun,7.5
44173,28-12-2020 13:35,Kool-Aid Slammer,3
44174,27-12-2020 09:34,Imperial Cocktail,4.99
44175,30-12-2020 16:26,Van Vleet,4.2
44176,29-12-2020 23:03,Monkey Gland,11
44177,29-12-2020 17:41,Kurant Tea,3
44178,27-12-2020 14:04,Margarita,7.5
44179,31-12-2020 01:07,Long Island Tea,8
44180,30-12-2020 07:43,Grim Reaper,4
44181,27-12-2020 07:28,Zoksel,6.5
44182,31-12-2020 04:47,Owen's Grandmother's Revenge,8
44183,30-12-2020 22:04,Grass Skirt,2.99
44184,31-12-2020 22:01,Margarita,7.5
44185,28-12-2020 11:42,Imperial Cocktail,4.99
44186,31-12-2020 01:46,Chocolate Drink,12
44187,26-12-2020 17:54,Greyhound,4.99
44188,27-12-2020 07:24,Margarita,7.5
44189,25-12-2020 16:16,Hawaiian Cocktail,6.5
44190,29-12-2020 20:12,Yoghurt Cooler,3.5
44191,31-12-2020 20:02,Zizi Coin-coin,5
44192,28-12-2020 13:39,Danbooka,4.99
44193,30-12-2020 17:34,Boston Sour,5
44194,26-12-2020 20:33,Cosmopolitan,2.99
44195,27-12-2020 02:05,Creme de Menthe,3.5
44196,30-12-2020 23:00,Munich Mule,12
44197,29-12-2020 19:19,Grim Reaper,4
44198,31-12-2020 16:07,Shark Attack,6.5
44199,30-12-2020 06:52,Grim Reaper,4
44200,27-12-2020 01:17,Imperial Cocktail,4.99
44201,31-12-2020 10:54,Winter Rita,5.5
44202,31-12-2020 11:57,Afternoon,3
44203,29-12-2020 18:33,Apello,3.5
44204,29-12-2020 22:05,Manhattan,4.2
44205,26-12-2020 18:17,Hawaiian Cocktail,6.5
44206,27-12-2020 20:01,Irish Coffee,7.5
44207,26-12-2020 08:54,Radioactive Long Island Iced Tea,7.5
44208,27-12-2020 06:00,Bob Marley,4
44209,29-12-2020 19:11,Bora Bora,2.99
44210,31-12-2020 10:28,Death in the Afternoon,4
44211,28-12-2020 19:30,Hawaiian Cocktail,6.5
44212,28-12-2020 02:20,Egg Nog - Healthy,11
44213,30-12-2020 11:04,Corpse Reviver,5.15
44214,31-12-2020 01:47,Victory Collins,7.5
44215,30-12-2020 09:13,Dry Rob Roy,5.5
44216,27-12-2020 12:01,Imperial Cocktail,4.99
44217,30-12-2020 06:33,Grizzly Bear,12
44218,31-12-2020 07:22,Broadside,5.5
44219,31-12-2020 23:29,Flaming Lamborghini,3
44220,27-12-2020 21:00,Margarita,7.5
44221,28-12-2020 09:24,City Slicker,4
44222,27-12-2020 13:44,Zimadori Zinger,12
44223,27-12-2020 11:53,Bijou,4
44224,30-12-2020 22:41,Sweet Tooth,2.99
44225,25-12-2020 23:08,Clover Club,4.99
44226,27-12-2020 19:35,Lone Tree Cooler,5.5
44227,31-12-2020 04:03,Kiwi Papaya Smoothie,5.15
44228,29-12-2020 02:16,Jackhammer,3.5
44229,28-12-2020 04:43,Bloody Mary,5.5
44230,28-12-2020 13:51,Citrus Coke,5.15
44231,29-12-2020 02:53,Munich Mule,12
44232,30-12-2020 00:26,Tom Collins,5.5
44233,25-12-2020 16:36,Cream Soda,5.15
44234,30-12-2020 09:38,Affair,8
44235,28-12-2020 06:05,Manhattan,4.2
44236,28-12-2020 02:22,Imperial Cocktail,4.99
44237,26-12-2020 15:28,Imperial Cocktail,4.99
44238,27-12-2020 19:25,Zippy's Revenge,5
44239,28-12-2020 22:01,Chocolate Drink,12
44240,28-12-2020 08:26,Kill the cold Smoothie,11
44241,28-12-2020 10:19,Rusty Nail,4
44242,25-12-2020 17:08,Clover Club,4.99
44243,31-12-2020 08:00,Oatmeal Cookie,4.99
44244,30-12-2020 18:42,Mimosa,5
44245,29-12-2020 17:23,Lemon Drop,2.99
44246,26-12-2020 13:00,Lassi - Sweet,8
44247,29-12-2020 17:58,Orange Push-up,12
44248,31-12-2020 17:56,Veteran,8
44249,28-12-2020 00:18,Margarita,7.5
44250,31-12-2020 23:56,Hawaiian Cocktail,6.5
44251,30-12-2020 12:40,Bramble,4.2
44252,30-12-2020 14:08,Casino,6.5
44253,25-12-2020 22:35,Ipamena,2.99
44254,30-12-2020 05:43,Vampiro,11
44255,27-12-2020 04:49,Vodka And Tonic,11
44256,30-12-2020 03:45,Vesuvio,3
44257,31-12-2020 03:59,Tom Collins,5.5
44258,27-12-2020 16:38,Dark Caipirinha,2.99
44259,29-12-2020 02:56,Gin Rickey,4
44260,31-12-2020 12:03,Grasshopper,4.99
44261,31-12-2020 17:07,Mudslinger,11
44262,26-12-2020 19:13,Casino,6.5
44263,29-12-2020 04:36,Chocolate Milk,5.15
44264,30-12-2020 07:16,Mai Tai,11
44265,25-12-2020 17:31,Irish Coffee,7.5
44266,29-12-2020 22:31,Kill the cold Smoothie,11
44267,26-12-2020 19:24,Oatmeal Cookie,4.99
44268,27-12-2020 22:02,Clover Club,4.99
44269,28-12-2020 05:15,GG,12
44270,27-12-2020 14:33,Bubble Gum,3
44271,28-12-2020 13:42,Imperial Cocktail,4.99
44272,29-12-2020 05:11,Mojito,5.5
44273,29-12-2020 08:23,Dry Rob Roy,5.5
44274,28-12-2020 14:15,Manhattan,4.2
44275,26-12-2020 22:42,Hawaiian Cocktail,6.5
44276,31-12-2020 14:28,Affinity,2.99
44277,25-12-2020 22:45,Casino Royale,11
44278,28-12-2020 00:34,Cuba Libre,4.2
44279,28-12-2020 09:02,Casino,6.5
44280,29-12-2020 17:42,Jackhammer,3.5
44281,29-12-2020 03:51,Long Island Tea,8
44282,28-12-2020 20:19,Margarita,7.5
44283,25-12-2020 16:51,Margarita,7.5
44284,27-12-2020 16:48,Imperial Cocktail,4.99
44285,29-12-2020 13:43,Imperial Cocktail,4.99
44286,27-12-2020 21:40,Gimlet,4.2
44287,28-12-2020 07:21,Lemon Drop,2.99
44288,28-12-2020 06:22,Sea breeze,8
44289,25-12-2020 19:42,Cream Soda,5.15
44290,29-12-2020 23:26,Long Island Tea,8
44291,31-12-2020 00:23,GG,12
44292,31-12-2020 05:43,Rum Cooler,4.99
44293,27-12-2020 05:15,Quick-sand,4
44294,26-12-2020 19:37,Cosmopolitan,2.99
44295,28-12-2020 05:36,Bora Bora,2.99
44296,31-12-2020 17:35,Margarita,7.5
44297,27-12-2020 11:05,Hemingway Special,3.5
44298,31-12-2020 11:15,New York Lemonade,5.15
44299,28-12-2020 06:18,H.D.,7.5
44300,27-12-2020 22:11,Rusty Nail,4
44301,27-12-2020 11:34,Munich Mule,12
44302,31-12-2020 02:44,Frosé,2.99
44303,28-12-2020 08:18,Margarita,7.5
44304,29-12-2020 01:26,Imperial Cocktail,4.99
44305,28-12-2020 11:30,Rum Cooler,4.99
44306,28-12-2020 23:11,Imperial Cocktail,4.99
44307,26-12-2020 11:10,Lone Tree Cooler,5.5
44308,27-12-2020 20:20,Margarita,7.5
44309,27-12-2020 07:34,Irish Coffee,7.5
44310,30-12-2020 17:59,Van Vleet,4.2
44311,29-12-2020 07:39,Thai Coffee,5.5
44312,30-12-2020 02:54,Bijou,4
44313,28-12-2020 20:55,Margarita,7.5
44314,31-12-2020 04:32,Mojito Extra,3.5
44315,31-12-2020 13:08,Hawaiian Cocktail,6.5
44316,27-12-2020 14:07,Royal Gin Fizz,7.5
44317,26-12-2020 03:21,Imperial Cocktail,4.99
44318,28-12-2020 22:32,Shot-gun,7.5
44319,28-12-2020 11:52,Manhattan,4.2
44320,30-12-2020 01:05,Lone Tree Cooler,5.5
44321,26-12-2020 02:40,Oreo Mudslide,8
44322,30-12-2020 23:55,Hemingway Special,3.5
44323,25-12-2020 22:11,Cuba Libre,4.2
44324,29-12-2020 04:23,Hawaiian Cocktail,6.5
44325,29-12-2020 19:00,Vodka Martini,4.2
44326,29-12-2020 13:33,Margarita,7.5
44327,29-12-2020 12:54,Japanese Fizz,4
44328,26-12-2020 02:53,Limona Corona,4.2
44329,26-12-2020 06:44,Vesuvio,3
44330,30-12-2020 04:58,Hawaiian Cocktail,6.5
44331,31-12-2020 19:53,Manhattan,4.2
44332,27-12-2020 01:53,Caipirinha,3.5
44333,31-12-2020 13:39,Mojito,5.5
44334,26-12-2020 16:00,Shark Attack,6.5
44335,27-12-2020 07:04,Sweet Sangria,4
44336,31-12-2020 06:09,Halloween Punch,8
44337,30-12-2020 10:35,Sangria,3.5
44338,26-12-2020 16:38,Halloween Punch,8
44339,29-12-2020 21:08,French 75,6.5
44340,30-12-2020 01:43,Imperial Cocktail,4.99
44341,31-12-2020 16:06,Thai Iced Coffee,4.2
44342,28-12-2020 11:19,Limona Corona,4.2
44343,26-12-2020 12:15,Port Wine Flip,5
44344,29-12-2020 03:33,John Collins,6.5
44345,27-12-2020 23:23,Tom Collins,5.5
44346,28-12-2020 21:19,Hawaiian Cocktail,6.5
44347,30-12-2020 20:15,Orgasm,5.15
44348,31-12-2020 15:57,Jack's Vanilla Coke,6.5
44349,29-12-2020 18:41,Gin Tonic,6.5
44350,31-12-2020 19:21,Egg Cream,4.99
44351,31-12-2020 02:23,Victor,4.2
44352,28-12-2020 02:27,French 75,6.5
44353,27-12-2020 04:44,Thai Coffee,5.5
44354,27-12-2020 19:59,Bora Bora,2.99
44355,29-12-2020 00:47,Casino Royale,11
44356,27-12-2020 21:10,Rum Cooler,4.99
44357,30-12-2020 01:24,Ipamena,2.99
44358,28-12-2020 03:04,Pink Panty Pulldowns,2.99
44359,27-12-2020 20:13,Owen's Grandmother's Revenge,8
44360,27-12-2020 23:45,Gin Rickey,4
44361,30-12-2020 15:43,Egg Cream,4.99
44362,27-12-2020 05:48,Waikiki Beachcomber,5.5
44363,30-12-2020 00:45,After sex,7.5
44364,30-12-2020 14:36,Boxcar,5.15
44365,28-12-2020 01:11,Gimlet,4.2
44366,31-12-2020 11:43,Afternoon,3
44367,27-12-2020 00:30,Casino Royale,11
44368,30-12-2020 18:12,Pysch Vitamin Light,6.5
44369,30-12-2020 15:22,Lone Tree Cooler,5.5
44370,27-12-2020 18:48,Coffee Liqueur,5.5
44371,25-12-2020 23:38,Vesuvio,3
44372,31-12-2020 10:12,Caipirinha,3.5
44373,26-12-2020 23:12,John Collins,6.5
44374,31-12-2020 02:37,H.D.,7.5
44375,30-12-2020 03:50,Irish Spring,5.15
44376,26-12-2020 23:02,Affinity,2.99
44377,29-12-2020 01:46,Grand Blue,11
44378,30-12-2020 18:54,Valencia Cocktail,5.5
44379,28-12-2020 05:39,Rum Punch,3.5
44380,29-12-2020 19:19,Kurant Tea,3
44381,30-12-2020 10:13,Irish Coffee,7.5
44382,29-12-2020 13:37,Margarita,7.5
44383,27-12-2020 07:52,Imperial Cocktail,4.99
44384,31-12-2020 20:53,Cream Soda,5.15
44385,29-12-2020 00:34,Bramble,4.2
44386,28-12-2020 16:48,Scotch Sour,7.5
44387,28-12-2020 16:18,Dark Caipirinha,2.99
44388,28-12-2020 05:55,Radioactive Long Island Iced Tea,7.5
44389,28-12-2020 01:02,Zippy's Revenge,5
44390,26-12-2020 23:35,Gimlet,4.2
44391,27-12-2020 06:35,Sangria,3.5
44392,28-12-2020 19:34,Death in the Afternoon,4
44393,28-12-2020 11:13,Hawaiian Cocktail,6.5
44394,28-12-2020 01:26,Margarita,7.5
44395,30-12-2020 01:04,Jamaica Kiss,5
44396,26-12-2020 04:41,Yoghurt Cooler,3.5
44397,31-12-2020 06:21,Hawaiian Cocktail,6.5
44398,27-12-2020 08:34,Van Vleet,4.2
44399,28-12-2020 20:57,Gimlet,4.2
44400,31-12-2020 19:46,Queen Charlotte,8
44401,27-12-2020 23:41,Long Island Tea,8
44402,31-12-2020 20:51,Mojito Extra,3.5
44403,28-12-2020 15:56,Mango Mojito,7.5
44404,29-12-2020 18:31,Orgasm,5.15
44405,27-12-2020 09:04,Frozen Daiquiri,4.99
44406,27-12-2020 16:27,Winter Paloma,8
44407,31-12-2020 05:27,Jack's Vanilla Coke,6.5
44408,30-12-2020 00:52,Egg Cream,4.99
44409,29-12-2020 06:24,Holloween Punch,4.2
44410,30-12-2020 17:01,Grass Skirt,2.99
44411,29-12-2020 00:35,Godfather,6.5
44412,29-12-2020 21:41,Tom Collins,5.5
44413,26-12-2020 11:16,Honey Bee,3
44414,25-12-2020 19:26,Yellow Bird,8
44415,30-12-2020 04:21,Texas Rattlesnake,3.5
44416,27-12-2020 09:15,Fruit Shake,5.5
44417,28-12-2020 03:33,Cream Soda,5.15
44418,28-12-2020 18:10,Radioactive Long Island Iced Tea,7.5
44419,26-12-2020 13:46,Orgasm,5.15
44420,30-12-2020 13:38,H.D.,7.5
44421,26-12-2020 15:22,Shot-gun,7.5
44422,27-12-2020 21:01,Gin Rickey,4
44423,27-12-2020 19:05,Bijou,4
44424,31-12-2020 06:39,Casino,6.5
44425,30-12-2020 09:21,Margarita,7.5
44426,26-12-2020 02:31,Grass Skirt,2.99
44427,31-12-2020 21:52,Manhattan,4.2
44428,31-12-2020 19:36,Loch Lomond,3
44429,29-12-2020 14:18,Margarita,7.5
44430,27-12-2020 14:43,Oatmeal Cookie,4.99
44431,26-12-2020 13:14,Long Island Tea,8
44432,26-12-2020 01:32,Irish Coffee,7.5
44433,29-12-2020 05:58,John Collins,6.5
44434,25-12-2020 16:13,Rum Sour,5.5
44435,31-12-2020 04:57,Long Island Tea,8
44436,29-12-2020 17:00,Jitterbug,4
44437,27-12-2020 11:45,Russian Spring Punch,7.5
44438,29-12-2020 16:17,Corpse Reviver,5.15
44439,31-12-2020 17:56,Queen Charlotte,8
44440,30-12-2020 14:02,Long Island Tea,8
44441,26-12-2020 23:27,Van Vleet,4.2
44442,31-12-2020 13:47,Long Island Iced Tea,3
44443,29-12-2020 21:28,Zorbatini,4.2
44444,27-12-2020 22:12,Sea breeze,8
44445,31-12-2020 03:19,Bubble Gum,3
44446,31-12-2020 05:26,Halloween Punch,8
44447,25-12-2020 23:53,Long Island Tea,8
44448,27-12-2020 02:41,Grasshopper,4.99
44449,27-12-2020 04:22,Hawaiian Cocktail,6.5
44450,26-12-2020 01:32,Van Vleet,4.2
44451,26-12-2020 15:48,Jack's Vanilla Coke,6.5
44452,29-12-2020 18:27,Margarita,7.5
44453,31-12-2020 16:13,Yellow Bird,8
44454,30-12-2020 02:12,Broadside,5.5
44455,27-12-2020 14:18,Imperial Cocktail,4.99
44456,26-12-2020 09:21,Jelly Bean,3
44457,30-12-2020 07:11,Lassi - Sweet,8
44458,31-12-2020 02:06,Imperial Cocktail,4.99
44459,29-12-2020 06:13,Yellow Bird,8
44460,26-12-2020 18:27,Sea breeze,8
44461,28-12-2020 08:30,Creme de Menthe,3.5
44462,26-12-2020 19:11,Talos Coffee,5.15
44463,29-12-2020 23:55,Margarita,7.5
44464,29-12-2020 04:35,Mai Tai,11
44465,29-12-2020 03:57,Veteran,8
44466,31-12-2020 21:56,Pysch Vitamin Light,6.5
44467,27-12-2020 05:25,White Lady,6.5
44468,25-12-2020 17:50,Hawaiian Cocktail,6.5
44469,31-12-2020 04:33,Fahrenheit 5000,2.99
44470,27-12-2020 11:50,Jackhammer,3.5
44471,26-12-2020 05:03,Boxcar,5.15
44472,25-12-2020 21:56,Gin Tonic,6.5
44473,26-12-2020 09:18,City Slicker,4
44474,29-12-2020 06:49,Espresso Martini,11
44475,30-12-2020 09:02,Munich Mule,12
44476,30-12-2020 22:39,Winter Rita,5.5
44477,28-12-2020 20:51,Queen Charlotte,8
44478,27-12-2020 19:56,Margarita,7.5
44479,30-12-2020 22:05,H.D.,7.5
44480,30-12-2020 22:38,Lemon Drop,2.99
44481,26-12-2020 01:18,Long Island Tea,8
44482,29-12-2020 16:34,Casino Royale,11
44483,28-12-2020 13:39,Rusty Nail,4
44484,30-12-2020 19:16,Dirty Nipple,3.5
44485,28-12-2020 20:08,Shot-gun,7.5
44486,26-12-2020 08:51,Big Red,8
44487,26-12-2020 12:17,Margarita,7.5
44488,27-12-2020 16:51,Rusty Nail,4
44489,28-12-2020 11:07,Long Island Tea,8
44490,29-12-2020 15:20,A. J.,11
44491,31-12-2020 05:23,Gin Tonic,6.5
44492,30-12-2020 17:56,Long Island Tea,8
44493,29-12-2020 23:13,Margarita,7.5
44494,29-12-2020 07:50,Winter Rita,5.5
44495,25-12-2020 23:37,Casino,6.5
44496,26-12-2020 11:34,Greyhound,4.99
44497,26-12-2020 13:59,Whitecap Margarita,4.99
44498,28-12-2020 10:25,Danbooka,4.99
44499,28-12-2020 23:40,Orange Crush,5.5
44500,25-12-2020 22:20,Zoksel,6.5
44501,31-12-2020 19:54,H.D.,7.5
44502,28-12-2020 12:42,Yoghurt Cooler,3.5
44503,28-12-2020 20:20,Dirty Nipple,3.5
44504,31-12-2020 03:52,Manhattan,4.2
44505,29-12-2020 23:50,H.D.,7.5
44506,31-12-2020 09:11,Port Wine Flip,5
44507,30-12-2020 10:41,Winter Paloma,8
44508,27-12-2020 20:01,Limona Corona,4.2
44509,27-12-2020 09:58,Manhattan,4.2
44510,28-12-2020 04:09,Margarita,7.5
44511,28-12-2020 21:01,Thai Iced Coffee,4.2
44512,29-12-2020 17:36,Munich Mule,12
44513,31-12-2020 10:29,Jewel Of The Nile,6.5
44514,29-12-2020 15:25,Winter Paloma,8
44515,27-12-2020 23:37,Grasshopper,4.99
44516,29-12-2020 03:03,Paradise,4.2
44517,26-12-2020 22:03,Adam,3.5
44518,26-12-2020 12:10,Mulled Wine,11
44519,29-12-2020 02:30,Bramble,4.2
44520,28-12-2020 22:26,Turf Cocktail,12
44521,31-12-2020 20:14,Mojito Extra,3.5
44522,26-12-2020 17:14,Winter Paloma,8
44523,31-12-2020 01:34,Frosé,2.99
44524,29-12-2020 01:09,French 75,6.5
44525,26-12-2020 00:48,Long Island Tea,8
44526,26-12-2020 04:51,Hawaiian Cocktail,6.5
44527,30-12-2020 15:05,Vampiro,11
44528,31-12-2020 18:41,Lassi - Sweet,8
44529,26-12-2020 20:21,Munich Mule,12
44530,31-12-2020 19:27,Manhattan,4.2
44531,26-12-2020 00:22,Bijou,4
44532,29-12-2020 14:51,Long Island Tea,8
44533,28-12-2020 01:52,Long Island Tea,8
44534,26-12-2020 08:19,Manhattan,4.2
44535,29-12-2020 06:05,Hawaiian Cocktail,6.5
44536,27-12-2020 04:57,Mango Mojito,7.5
44537,27-12-2020 10:07,Margarita,7.5
44538,28-12-2020 03:15,Mai Tai,11
44539,26-12-2020 02:02,Veteran,8
44540,30-12-2020 20:53,Chocolate Milk,5.15
44541,26-12-2020 21:04,Grass Skirt,2.99
44542,28-12-2020 04:46,Long Island Iced Tea,3
44543,27-12-2020 13:43,Lone Tree Cooler,5.5
44544,26-12-2020 20:06,Affinity,2.99
44545,31-12-2020 03:35,Hawaiian Cocktail,6.5
44546,27-12-2020 20:27,Greyhound,4.99
44547,31-12-2020 17:37,Imperial Cocktail,4.99
44548,30-12-2020 11:25,Loch Lomond,3
44549,29-12-2020 02:06,Frosé,2.99
44550,27-12-2020 21:34,Kurant Tea,3
44551,27-12-2020 15:07,Planter's Punch,5
44552,30-12-2020 11:14,Winter Rita,5.5
44553,30-12-2020 20:53,Ipamena,2.99
44554,30-12-2020 19:24,Caipirinha,3.5
44555,29-12-2020 07:26,Cream Soda,5.15
44556,31-12-2020 18:53,Bijou,4
44557,27-12-2020 05:25,Sea breeze,8
44558,26-12-2020 10:14,Mai Tai,11
44559,29-12-2020 19:13,French Negroni,2.99
44560,26-12-2020 11:49,Chocolate Milk,5.15
44561,27-12-2020 11:12,Queen Charlotte,8
44562,30-12-2020 00:11,Dry Rob Roy,5.5
44563,27-12-2020 22:51,The Philosopher,5.15
44564,29-12-2020 14:41,Hawaiian Cocktail,6.5
44565,31-12-2020 16:51,Jitterbug,4
44566,25-12-2020 17:31,Long Island Tea,8
44567,26-12-2020 13:20,Munich Mule,12
44568,30-12-2020 19:40,White Lady,6.5
44569,31-12-2020 23:25,Orange Oasis,4.99
44570,25-12-2020 22:30,Hawaiian Cocktail,6.5
44571,27-12-2020 00:23,Bora Bora,2.99
44572,26-12-2020 18:24,Hunter's Moon,3
44573,29-12-2020 23:04,Chocolate Milk,5.15
44574,28-12-2020 04:44,Casino Royale,11
44575,30-12-2020 03:55,Margarita,7.5
44576,30-12-2020 06:02,Jitterbug,4
44577,27-12-2020 15:57,Casa Blanca,5.15
44578,26-12-2020 18:54,Manhattan,4.2
44579,31-12-2020 18:51,Affinity,2.99
44580,28-12-2020 09:41,Chocolate Milk,5.15
44581,31-12-2020 07:26,Kiwi Papaya Smoothie,5.15
44582,28-12-2020 11:02,Sangria,3.5
44583,31-12-2020 17:43,Danbooka,4.99
44584,26-12-2020 01:55,Pink Panty Pulldowns,2.99
44585,26-12-2020 14:15,Tequila Sour,5.15
44586,26-12-2020 11:24,Gin Tonic,6.5
44587,29-12-2020 21:10,Death in the Afternoon,4
44588,27-12-2020 10:11,Hemingway Special,3.5
44589,26-12-2020 23:36,Mai Tai,11
44590,29-12-2020 17:37,Port Wine Flip,5
44591,26-12-2020 05:55,Manhattan,4.2
44592,31-12-2020 08:46,Gin Rickey,4
44593,30-12-2020 15:45,Long Island Tea,8
44594,29-12-2020 01:04,Kurant Tea,3
44595,28-12-2020 05:31,Imperial Cocktail,4.99
44596,28-12-2020 22:47,Clover Club,4.99
44597,31-12-2020 18:18,Daiquiri,11
44598,31-12-2020 08:58,Coffee-Vodka,2.99
44599,30-12-2020 00:07,Creme de Menthe,3.5
44600,31-12-2020 14:11,Ipamena,2.99
44601,30-12-2020 07:29,Dry Martini,8
44602,31-12-2020 15:57,Coffee Liqueur,5.5
44603,30-12-2020 20:41,Whitecap Margarita,4.99
44604,31-12-2020 00:22,Sweet Tooth,2.99
44605,26-12-2020 19:07,Imperial Cocktail,4.99
44606,26-12-2020 17:49,Creme de Menthe,3.5
44607,30-12-2020 18:57,Rum Cooler,4.99
44608,28-12-2020 01:31,Lone Tree Cooler,5.5
44609,30-12-2020 11:47,Fahrenheit 5000,2.99
44610,26-12-2020 16:12,Dry Rob Roy,5.5
44611,31-12-2020 10:45,Long Island Tea,8
44612,30-12-2020 03:08,Tequila Sour,5.15
44613,27-12-2020 23:03,Yellow Bird,8
44614,31-12-2020 10:35,Afternoon,3
44615,30-12-2020 11:43,Hawaiian Cocktail,6.5
44616,29-12-2020 02:00,Casino,6.5
44617,25-12-2020 18:23,Casino,6.5
44618,25-12-2020 16:23,Jackhammer,3.5
44619,26-12-2020 17:30,Irish Spring,5.15
44620,29-12-2020 11:55,Tuxedo Cocktail,12
44621,31-12-2020 14:47,Kurant Tea,3
44622,30-12-2020 01:25,Margarita,7.5
44623,31-12-2020 19:08,Owen's Grandmother's Revenge,8
44624,27-12-2020 21:09,Irish Curdling Cow,2.99
44625,29-12-2020 00:41,Kiwi Papaya Smoothie,5.15
44626,28-12-2020 14:08,Margarita,7.5
44627,28-12-2020 06:07,Shot-gun,7.5
44628,29-12-2020 12:56,Yoghurt Cooler,3.5
44629,31-12-2020 10:15,City Slicker,4
44630,27-12-2020 16:18,Paradise,4.2
44631,27-12-2020 02:10,Figgy Thyme,3
44632,27-12-2020 14:35,Fruit Cooler,8
44633,31-12-2020 20:15,Espresso Martini,11
44634,28-12-2020 05:01,Figgy Thyme,3
44635,27-12-2020 03:03,Ipamena,2.99
44636,26-12-2020 03:16,Sol Y Sombra,5.15
44637,28-12-2020 02:36,Hawaiian Cocktail,6.5
44638,30-12-2020 15:43,Long Island Tea,8
44639,28-12-2020 00:05,Winter Rita,5.5
44640,30-12-2020 03:48,Imperial Cocktail,4.99
44641,26-12-2020 17:12,Hawaiian Cocktail,6.5
44642,28-12-2020 18:11,Imperial Cocktail,4.99
44643,31-12-2020 13:48,Orange Crush,5.5
44644,28-12-2020 14:57,Kurant Tea,3
44645,28-12-2020 01:59,Manhattan,4.2
44646,26-12-2020 16:01,Hunter's Moon,3
44647,30-12-2020 22:37,Margarita,7.5
44648,27-12-2020 13:57,Hemingway Special,3.5
44649,28-12-2020 15:26,Margarita,7.5
44650,31-12-2020 10:07,Bellini,2.99
44651,31-12-2020 10:12,Long Island Tea,8
44652,25-12-2020 16:39,Jack's Vanilla Coke,6.5
44653,30-12-2020 02:47,Mango Mojito,7.5
44654,30-12-2020 15:15,Mudslinger,11
44655,29-12-2020 21:50,Vodka And Tonic,11
44656,30-12-2020 23:00,French Negroni,2.99
44657,28-12-2020 01:43,Margarita,7.5
44658,25-12-2020 19:05,Imperial Cocktail,4.99
44659,31-12-2020 04:17,Mint Julep,8
44660,31-12-2020 10:52,Margarita,7.5
44661,31-12-2020 17:55,Paradise,4.2
44662,27-12-2020 03:41,H.D.,7.5
44663,31-12-2020 03:40,Manhattan,4.2
44664,31-12-2020 09:39,Caipirinha,3.5
44665,31-12-2020 20:57,Gin Fizz,2.99
44666,29-12-2020 21:28,Affair,8
44667,27-12-2020 23:51,Margarita,7.5
44668,31-12-2020 01:27,Fruit Cooler,8
44669,28-12-2020 23:54,Imperial Cocktail,4.99
44670,28-12-2020 11:33,Thai Iced Coffee,4.2
44671,30-12-2020 09:43,Vampiro,11
44672,25-12-2020 22:55,Zippy's Revenge,5
